2, 250, 1.0, 500.0, 1.0, 100.0, 100.0, 100.0
4, 250, 0.9999999999988926, 426.550885311393, 1.9973333333333334, 85.3101770622786, 99.86666666666667, 82.46439368853977
6, 250, 0.9983894538581547, 408.3716131137343, 2.9904, 81.67432262274687, 99.68, 81.02608649018472
8, 250, 0.8030936277301005, 415.19385082529686, 3.9794285714285715, 83.03877016505936, 99.4857142857143, 82.8759486297562
10, 250, 0.3399707230242291, 425.2346225821037, 4.964444444444445, 85.04692451642075, 99.2888888888889, 85.00535709801393
12, 250, 0.10031232870818624, 432.92550553386775, 5.945454545454544, 86.58510110677355, 99.09090909090907, 86.57452905525142
14, 250, 0.026353808185484672, 437.5589525719031, 6.922461538461539, 87.5117905143806, 98.8923076923077, 87.5091197034617
16, 250, 0.0066873887622090015, 439.7333444154715, 7.8954666666666675, 87.9466688830943, 98.69333333333334, 87.94599789302112
18, 250, 0.0016776444556800215, 440.1529027260267, 8.864470588235298, 88.03058054520532, 98.49411764705887, 88.0304126395571
20, 250, 4.189045458909613E-4, 439.34507190984607, 9.829473684210528, 87.86901438196922, 98.29473684210528, 87.8689724827179
22, 250, 1.0434130879102836E-4, 437.6619501642266, 10.790476190476197, 87.53239003284531, 98.09523809523816, 87.53237959816867
24, 250, 2.5947576057836253E-5, 435.3337231768308, 11.747478260869574, 87.06674463536616, 97.89565217391312, 87.06674204057515
26, 250, 6.444931819173379E-6, 432.5134434810372, 12.700480000000002, 86.50268869620743, 97.69600000000001, 86.50268805171257
28, 250, 1.5992884734997305E-6, 429.30607315201854, 13.649481481481487, 85.86121463040371, 97.49629629629634, 85.8612144704748
30, 250, 3.965440776364452E-7, 425.78604544095515, 14.594482758620698, 85.15720908819102, 97.29655172413798, 85.157209048537
32, 250, 9.825634599362288E-8, 422.0078133504159, 15.535483870967758, 84.40156267008318, 97.09677419354848, 84.40156266025781
34, 250, 2.4331518786880106E-8, 418.01231487991015, 16.472484848484882, 83.60246297598202, 96.8969696969699, 83.60246297355012
36, 250, 6.022034460254667E-9, 413.8310582379023, 17.40548571428594, 82.76621164758046, 96.69714285714412, 82.7662116469792
38, 250, 1.4897115327093189E-9, 409.48878836574096, 18.33448648648768, 81.89775767314819, 96.49729729730359, 81.89775767299993
40, 250, 3.683501577193721E-10, 405.0052815799808, 19.259487179492574, 81.00105631599617, 96.29743589746286, 81.0010563159598
42, 250, 9.103964362316944E-11, 400.3965870272123, 20.180487804898874, 80.07931740544247, 96.09756097570892, 80.07931740543279
44, 250, 2.2491571283525658E-11, 395.6759064554662, 21.097488372164452, 79.13518129109323, 95.89767441892933, 79.13518129109053
46, 250, 5.55437269195536E-12, 390.85423102869237, 22.010488889109098, 78.17084620573847, 95.6977777787352, 78.1708462057383
48, 250, 1.3711371983950545E-12, 385.940810985626, 22.91948936232147, 77.18816219712521, 95.49787234300612, 77.1881621971261
50, 250, 3.3834580279353864E-13, 380.9435078459023, 23.82448979752473, 76.18870156918045, 95.29795919009892, 76.1887015691811
52, 250, 8.345969749567208E-14, 375.8690625419788, 24.725490199957015, 75.17381250839576, 95.09803923060392, 75.1738125083961
54, 250, 2.057927730333857E-14, 370.72330237948256, 25.62249057482567, 74.14466047589652, 94.89811324009507, 74.14466047589707
56, 250, 5.072488302306672E-15, 365.51130284975335, 26.515490927903546, 73.10226056995067, 94.6981818853698, 73.10226056995094
58, 250, 1.2498249508508318E-15, 360.2375157075301, 27.404491266345236, 72.04750314150603, 94.49824574601806, 72.04750314150584
60, 250, 3.0783177359414E-16, 354.9058715779502, 28.289491599810695, 70.98117431559005, 94.29830533270231, 70.98117431558947
62, 250, 7.579003899497287E-17, 349.5198631691829, 29.17049194199094, 69.90397263383657, 94.09836110319658, 69.90397263383436
64, 250, 1.8652755860166768E-17, 344.08261362188244, 30.047492312636134, 68.81652272437648, 93.89841347698791, 68.81652272437529
66, 250, 4.588844135106897E-18, 338.5969334178399, 30.920492740185985, 67.71938668356798, 93.69846284904844, 67.71938668356698
68, 250, 1.128469362706768E-18, 333.06536846198185, 31.789493265098944, 66.61307369239637, 93.4985096032322, 66.61307369239515
70, 250, 2.773950243304826E-19, 327.4902413532702, 32.65449394396896, 65.49804827065404, 93.2985541256256, 65.49804827065294
72, 250, 6.815940452253717E-20, 321.8736874095832, 33.51549485450492, 64.37473748191664, 93.09859681806923, 64.37473748191503
74, 250, 1.6740424944482954E-20, 316.21768666728497, 34.37249610143352, 63.243537333457, 92.89863811198249, 63.243537333455265
76, 250, 4.109752148832543E-21, 310.5240928087728, 35.225497823365984, 62.10481856175457, 92.69867848254206, 62.104818561753966
78, 250, 1.0084809334548236E-21, 304.7946597606497, 36.07450020064999, 60.958931952129944, 92.49871846320511, 60.95893195213088
80, 250, 2.473527007904611E-22, 299.0310665370003, 36.91950346420627, 59.80621330740006, 92.29875866051569, 59.80621330740149
82, 250, 6.063956448130504E-23, 293.2349407665434, 37.7605079053276, 58.64698815330868, 92.09879976909171, 58.646988153310986
84, 250, 1.4858639203118194E-23, 287.4078812318036, 38.597513886398964, 57.48157624636072, 91.8988425866642, 57.48157624636189
86, 250, 3.6389675845074904E-24, 281.55147965771425, 39.43052185247725, 56.31029593154285, 91.69888802901686, 56.31029593154318
88, 250, 8.907292216553899E-25, 275.6673419121774, 40.25953234365418, 55.13346838243548, 91.49893714466859, 55.133468382436455
90, 250, 2.1790805706132533E-25, 269.75710871909797, 41.0845460081092, 53.951421743819594, 91.29899112913155, 53.95142174382021
